sapID	sapGO	repID	cluFlag	LCAtaxID
A0A678ZJ18	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZJ26	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZJ36	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZJH5	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZJS3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZJU3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZK85	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZKE1	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZKE3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZKF3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZKG5	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZL35	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZLM8	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZLR6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZTG4	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZTP5	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZTQ6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZTR9	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZTW6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZTX7	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZTY9	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZU00	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZU13	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZU24	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZU35	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZU62	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZU90	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZUA5	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZUB9	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZUQ3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZUS6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZUS9	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZUW0	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZUX6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZV06	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZV33	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZV39	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZV47	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZV50	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZV59	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZV62	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZV66	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZV71	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZV75	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZV77	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZV81	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	3	7776
A0A678ZV83	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZV88	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZVA4	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZVA7	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZVB1	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZVC3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZVD3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZVD8	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZVE4	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZVF0	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZVF1	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZVF9	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZVG6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZVH1	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZVH4	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZVH6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZVI0	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZVM8	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZVX1	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZW57	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZW64	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZW68	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZWC6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZWF7	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZWG2	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZWG8	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZWH5	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZWQ7	GO:0010008;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZWS7	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZWV2	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZWW0	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZWW6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZWX2	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZWX8	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZWY4	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZWZ0	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZWZ6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZX02	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZX11	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZX16	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZX30	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZX37	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZX52	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZX68	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZXK1	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZYZ0	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZZ02	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZZ17	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A678ZZ32	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0G9	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0H3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0I2	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0I3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0I5	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0J1	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0J3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0J9	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0K0	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0K4	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0K8	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0L0	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0L4	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0M2	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0M4	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0M8	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0N7	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0P1	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0P4	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0Q4	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0R3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0R4	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0R6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0S3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0S5	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0S7	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0T2	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0T3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0T5	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0T8	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0U2	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0U6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0U9	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0V4	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0V7	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0V9	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0W3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0X0	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0X3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0X6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0Y1	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0Y3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0Y7	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0Z1	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0Z7	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G0Z8	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G114	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G135	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G156	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G163	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G167	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G170	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G171	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G173	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G178	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G179	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G181	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G184	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G187	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G189	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G194	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G196	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1A1	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1A2	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1A6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1B3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1B5	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1C1	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1C2	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1C4	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1C7	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1D6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1D9	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1E0	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1E5	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1E8	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1F2	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1F5	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1F9	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1G5	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1G6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1G7	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1G8	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1H3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1H5	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1H6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1H7	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1I1	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1I2	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1I9	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1J2	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1K0	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1K3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1L0	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1L5	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1M0	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1M3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1M4	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1N4	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1N8	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1P1	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1P8	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1Q1	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1Q3	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1Q6	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1R0	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1R5	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1R7	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1R8	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1T2	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1T9	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1U7	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1V1	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1W0	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
A0A6B7G1X7	GO:0010008;GO:0016021;GO:0005765;GO:0042613;GO:0002250;GO:0002504;	F1PSQ5	1	7776
